First Name,Country,ga_first_name,ga_gender,ga_accuracy,ga_samples
Yulu,CHINA,Yulu,female,64,11
Hui,CHINA,Hui,male,54,700
Liang,CHINA,Liang,male,82,742
Julian,GERMANY,Julian,male,89,4005
Bogdan,SWITZERLAND,Bogdan,male,100,20
Xiangchuan,CHINA,,,,
Bart,ISRAEL,Bart,male,100,4
Yongqiang,CHINA,Yongqiang,male,100,19
Dan,HONG,Dan,male,97,61524
Milan,FRANCE,Milan,male,96,317
Qi,CHINA,Qi,male,73,234
Shuxin,CANADA,Shuxin,male,53,15
Saurabh,NETHERLANDS,Saurabh,male,100,6
Daniel,GERMANY,Daniel,male,99,22784
Yue,JAPAN,Yue,female,69,13
Lifen,CHINA,Lifen,female,63,8
Xiao-Feng,GERMANY,Feng,male,60,15
Rodon,FRANCE,Rodon,female,67,3
Dong,UNITED,Dong,male,87,2212
Manfred,GERMANY,Manfred,male,99,5121
Devon,UNITED,Devon,male,71,3341
Yunfeng,CHINA,Yunfeng,male,92,50
Biwei,CANADA,Biwei,male,75,4
Huixiong,CHINA,Huixiong,male,75,4
Howard,SINGAPORE,Howard,male,100,20
Sjoerd,GERMANY,Sjoerd,male,100,5
Martin,UNITED,Martin,male,98,139211
Marian,GERMANY,Marian,male,95,629
Sebastian,GERMANY,Sebastian,male,100,13809
Xiang,GERMANY,Xiang,male,100,15
Simon,JAPAN,Simon,male,99,89
Lisi,CHINA,Lisi,female,67,6
Michio,JAPAN,Michio,male,97,67
Molly,UNITED,Molly,female,98,7894
Feng-Shou,GERMANY,Shou,male,75,4
F,UNITED,,,,
Zhouyang,UNITED,Zhouyang,male,86,7
Melina,SWITZERLAND,Melina,female,100,96
Lutz,GERMANY,Lutz,male,99,1566
Nicolas,SWITZERLAND,Nicolas,male,99,1424
Andreas,GERMANY,Andreas,male,99,21215
Danyang,CHINA,Danyang,male,54,13
Jiajia,CHINA,Jiajia,female,74,112
Christophe,FRANCE,Christophe,male,97,51368
Feng-Ling,UNITED,Feng-Ling,female,56,3601
Houfu,CHINA,Houfu,male,75,4
Mami,JAPAN,Mami,female,97,228
Jiyang,CHINA,Jiyang,male,100,8
Takumi,JAPAN,Takumi,male,99,389
Jingjuan,CHINA,Jingjuan,female,75,4
Chetan,UNITED,Chetan,male,100,6701
Lei,CHINA,Lei,male,77,1080
Anastassia,UNITED,Anastassia,female,98,260
Robert,GERMANY,Robert,male,99,8458
Yu,CHINA,Yu,male,73,664
Agus,GERMANY,Agus,male,80,10
Guodong,CHINA,Guodong,male,97,33
Biju,JAPAN,Biju,male,100,3
M,SAUDI,,,,
Lu,CANADA,Lu,female,63,35
Michael,CHINA,Michael,male,99,1989
Sjoerd,GERMANY,Sjoerd,male,100,5
Kuiling,CHINA,,,,
Ya,SINGAPORE,Ya,female,75,4
Alexander,GERMANY,Alexander,male,98,11884
Jiawei,GERMANY,Jiawei,male,79,127
Qianrong,FRANCE,Qianrong,female,67,3
Sebastian,GERMANY,Sebastian,male,100,13809
Bin,China,Bin,male,92,677
Zhijia,UNITED,Zhijia,male,85,13
Frederik,GERMANY,Frederik,male,100,454
Tendai,UNITED,Tendai,male,70,707
Tewodros,CZECH,Tewodros,male,100,258
Yuxing,GERMANY,Yuxing,unknown,50,2
Sumati,GERMANY,Sumati,female,93,72
Frank,GERMANY,Frank,male,98,16573
Clemens,GERMANY,Clemens,male,99,563
Sierra,UNITED,Sierra,female,93,2451
Jianxin,CHINA,Jianxin,male,97,29
Iryna,GERMANY,Iryna,female,98,46
Shaoguang,UNITED,Shaoguang,male,75,4
Ting,CHINA,Ting,female,81,465
Zhaohong,UNITED,Zhaohong,male,60,5
Yamin,UNITED,Yamin,male,74,470
Muhammed,INDIA,Muhammed,male,100,1862
Xinyu,CHINA,Xinyu,male,64,91
Jianmin,UNITED,Jianmin,male,83,30
Yuqing,HONG,Yuqing,female,70,77
Zhouyang,CHINA,Zhouyang,male,80,5
Donglin,SINGAPORE,Donglin,male,75,4
Can,GERMANY,Can,male,97,3351
Liyuan,CHINA,Liyuan,female,54,28
Mathilde,FRANCE,Mathilde,female,92,8609
Georgii,CANADA,Georgii,male,78,79
Nathan,UNITED,Nathan,male,99,29365
Lucie,SLOVAKIA,Lucie,female,100,72
Yue,CHINA,Yue,female,54,508
Julian,GERMANY,Julian,male,89,4005
Hikaru,JAPAN,Hikaru,male,84,271
Sebastian,UNITED,Sebastian,male,99,47850
Dingyuan,HONG,Dingyuan,male,75,4
Qingrui,CHINA,,,,
Abigail,UNITED,Abigail,female,98,7631
Carmen,UNITED,Carmen,female,98,54029
Hanzhou,CHINA,Hanzhou,male,75,4
Muhammad,NEW,Muhammad,male,99,59995
Chao,CHINA,Chao,male,88,554
Yi-Fan,France,Yi,male,61,38
Sangyong,REPUBLIC,Sangyong,male,97,37
Peng,REPUBLIC,Peng,male,84,1353
Hans-Peter,GERMANY,Hans-Peter,male,99,450
Laura,GERMANY,Laura,female,98,4794
Vicente,SPAIN,Vicente,male,99,8232
Yongfang,CHINA,Yongfang,female,75,4
Feili,UNITED,Feili,male,60,5
Dong-Joo,REPUBLIC,Dong-Joo,male,83,6
Wolfgang,GERMANY,Wolfgang,male,99,7880
Yanxing,CHINA,Yanxing,male,67,3
Alejandro,SPAIN,Alejandro,male,99,19478
Li-Peng,CHINA,Peng,male,85,704
Fabio,Germany,Fabio,male,99,1014
Teng-Teng,UNITED,Teng-Teng,male,66,450
Zexi,CHINA,Zexi,unknown,50,2
Pengfei,CHINA,Pengfei,male,98,82
Rong,CHINA,Rong,female,61,248
Ponmani,CHINA,Ponmani,female,52,29
Mingjie,UNITED,Mingjie,male,89,45
Gerald,AUSTRIA,Gerald,male,99,765
Changsheng,JAPAN,Changsheng,male,100,11
Yufei,CHINA,Yufei,male,70,57
Chuanxiong,GERMANY,Chuanxiong,male,75,4
Daniel,SPAIN,Daniel,male,99,25559
Tatsuhiro,UNITED,Tatsuhiro,male,100,32
Hong,REPUBLIC,Hong,female,53,3853
De-Hui,CHINA,De,male,81,31
Shengyu,CHINA,Shengyu,male,57,7
Lingzi,CHINA,Lingzi,female,89,9
Luzian,UK,Luzian,male,73,11
Huawen,CHINA,Huawen,female,75,4
Krzysztof,UNITED,Krzysztof,male,100,28969
Beatriz,SPAIN,Beatriz,female,98,8415
Jae,UNITED,Jae,male,76,1609
Senthil,UNITED,Senthil,male,99,3453
Mingxing,USA,Mingxing,male,75,4
Chenyang,GERMANY,Chenyang,male,75,4
Bastien,Switzerland,Bastien,male,99,164
Briana,UNITED,Briana,female,98,2116
Matheus,USA,Matheus,male,99,303
Weijian,UNITED,Weijian,male,97,37
Thomas,SWITZERLAND,Thomas,male,99,3106
Aleksandr,GERMANY,Aleksandr,male,100,68
Fuxiang,SWEDEN,Fuxiang,male,100,3
Siyuan,CHINA,Siyuan,male,69,48
Nicolai,SWITZERLAND,Nicolai,male,94,31
Bin,UNITED,Bin,male,89,2162
Palas,REPUBLIC,Palas,male,83,63
Xiang-Yun,CHINA,Xiang,male,76,414
Shusuke,JAPAN,Shusuke,male,100,28
Francisco,SPAIN,Francisco,male,99,27756
Cem,GERMANY,Cem,male,99,2376
Qiangbin,CHINA,,,,
Russell,UNITED,Russell,male,99,7800
Baoguang,CHINA,Baoguang,female,75,4
Abigail,UNITED,Abigail,female,98,7631
Anne-Frédérique,UK,Anne-Frédérique,female,89,9
Zhihe,China,Zhihe,male,75,4
Fei,GERMANY,Fei,male,75,12
Ke,CHINA,Ke,male,84,144
Juyoung,REPUBLIC,Juyoung,female,51,113
Yue,AUSTRALIA,Yue,male,67,15
Moritz,GERMANY,Moritz,male,99,1375
Yuhang,SWITZERLAND,Yuhang,male,84,38
Yearin,SWITZERLAND,Yearin,female,67,3
Si,China,Si,male,52,50
Guosheng,CHINA,Guosheng,male,100,3
Colin,Denmark,Colin,male,100,10
Sierra,USA,Sierra,female,98,2005
Marcos,SPAIN,Marcos,male,99,13757
Zhiyu,CHINA,Zhiyu,male,79,14
Kaitlyn,USA,Kaitlyn,female,99,2554
Jessica,ITALY,Jessica,female,98,12071
Xiaolong,CHINA,Xiaolong,male,100,93
Zhuang,CHINA,Zhuang,male,74,69
Qian,China,Qian,female,65,385
Laura,SWEDEN,Laura,female,97,192
Xu,China,Xu,male,76,420
De-Hui,CHINA,De,male,81,31
Pei-Sen,CHINA,Sen,male,86,105
Shlomy,ISRAEL,Shlomy,male,100,12
Xinshan,CHINA,Xinshan,unknown,50,2
Long,Germany,Long,male,100,89
Jin,Japan,Jin,male,88,289
Jialu,China,Jialu,female,78,9
Zhiqun,CHINA,Zhiqun,male,100,4
Xu,USA,Xu,male,69,87
Martin,Germany,Martin,male,99,14619
Nels,UNITED,Nels,male,88,256
Marianna,ITALY,Marianna,female,98,5541
Grant,GERMANY,Grant,male,100,19022
Rajadurai,INDIA,Rajadurai,male,100,40
Liang-Jin,USA,Liang,male,87,106
Itai,Israel,Itai,male,100,112
Haifeng,GERMANY,Haifeng,male,100,3
Jeffrey,USA,Jeffrey,male,100,10439
Yi,CHINA,Yi,male,73,459
Alexander,UNITED,Alexander,male,99,56237
Hiromichi,Japan,Hiromichi,male,98,55
Wenfu,SWEDEN,Wenfu,male,100,5
Kang,UK,Kang,male,90,2557
Deniz,GERMANY,Deniz,male,88,4315
Lijia,China,Lijia,female,63,19
Manuel,Germany,Manuel,male,99,5956
Roza,FRANCE,Roza,female,88,98
Xia,CHINA,Xia,female,67,256
Andrew,Netherlands,Andrew,male,98,304
Dongshun,China,,,,
Xiuman,CHINA,,,,
Lingli,Japan,Lingli,female,97,31
Yuanyuan,China,Yuanyuan,female,92,144
Han,USA,Han,male,67,259
Jiajie,China,Jiajie,male,80,20
Linqing,CHINA,Linqing,male,57,7
Jianwu,China,Jianwu,male,100,4
Ming,CHINA,Ming,male,83,826
Sanae,Japan,Sanae,female,97,76
Mohammad,USA,Mohammad,male,99,1098
Kendall,CHINA,Kendall,female,67,3
Peiyao,China,Peiyao,unknown,50,2
Wuqian,China,Wuqian,female,75,4
Chuyi,China,Chuyi,unknown,50,4
Junjie,Japan,Junjie,unknown,50,2
Peter,Japan,Peter,male,99,186
Chris,BELGIUM,Chris,male,76,3084
Guobin,Canada,Guobin,male,92,12
Xueling,China,Xueling,female,78,9
Mathew,UK,Mathew,male,99,5451
Dominik,SWITZERLAND,Dominik,male,100,708
Daniel,USA,Daniel,male,100,35866
Haozhou,China,Haozhou,male,75,4
Jiang,USA,Jiang,male,68,40
Xueting,China,Xueting,female,83,6
Kaushik,INDIA,Kaushik,male,100,2533
Thomas,USA,Thomas,male,100,20215
Justin,USA,Justin,male,100,25338
Yiren,UNITED,Yiren,female,56,27
Jingfeng,China,Jingfeng,male,82,11
Abdullah,USA,Abdullah,male,100,3101
Hongming,Germany,Hongming,male,93,28
Chipeng,China,Chipeng,male,75,4
Tianjiao,China,Tianjiao,female,64,11
Tian-Jun,USA,Jun,male,86,387
Yohei,JAPAN,Yohei,male,100,262
Haifeng,USA,Haifeng,male,92,12
Xiaoqun,China,Xiaoqun,male,100,3
Qun-Liang,China,Liang,male,82,742
Addison,USA,Addison,male,94,3251
Pan-Pan,USA,Pan,male,67,72
Mark,USA,Mark,male,100,47989
Roman,USA,Roman,male,100,7028
David,GERMANY,David,male,99,10714
Emy,Switzerland,Emy,female,91,32
Minlang,Japan,Minlang,male,75,4
Ruixiang,China,Ruixiang,male,75,4
Simon,Poland,Simon,male,98,163
Kangjae,Republic of Korea,Kangjae,unknown,50,2
Yuanyuan,China,Yuanyuan,female,92,144
Min,China,Min,female,56,572
Daoming,China,Daoming,male,75,4
Matthias,AUSTRALIA,Matthias,male,100,29
Aakash,India,Aakash,male,100,3074
Gabrielle,Netherlands,Gabrielle,female,99,141
Shengbo,Australia,Shengbo,male,100,5
Jian,USA,Jian,male,84,124
Liwei,China,Liwei,male,83,71
Zhongyun,UNITED,Zhongyun,male,67,3
Matthias,France,Matthias,male,99,1194
Lin,China,Lin,female,50,1431
Niels,Germany,Niels,male,99,418
Amir,FRANCE,Amir,male,97,1118
Jukiya,Japan,Jukiya,male,75,4
Magnus,Germany,Magnus,male,99,183
Indrek,Germany,Indrek,male,98,223
Indrek,Germany,Indrek,male,98,223
Jian-Ming,China,Jian,male,93,610
Annette,GERMANY,Annette,female,98,1119
Haohao,France,Haohao,male,81,79
Guangzong,China,,,,
Yang,Germany,Yang,male,73,49
Rebeca,Germany,Rebeca,female,94,35
Andreas,SWITZERLAND,Andreas,male,99,1721
Xiaojuan,China,Xiaojuan,female,100,16
Xin,China,Xin,male,62,851
Jindou,China,Jindou,male,75,4
Grace,UNITED,Grace,female,100,25751
Aaron,USA,Aaron,male,100,19401
Nobutaka,Japan,Nobutaka,male,100,36
Amare,China,Amare,male,75,4
Jiayue,China,Jiayue,female,67,3
Clément,France,Clément,male,98,6689
Andreas,NETHERLANDS,Andreas,male,100,231
Shoi,Japan,Shoi,male,75,4
Tobias,UK,Tobias,male,100,17675
Patrícia,UK,Patrícia,female,98,5210
Dongya,China,Dongya,male,67,6
Szilárd,Hungary,Szilárd,male,99,612
Hua-Jie,China,Jie,male,63,867
Gaoxiang,China,Gaoxiang,male,80,5
Yulian,Ukraine,Yulian,male,100,9
José,Switzerland,José,male,99,480
Subhajit,India,Subhajit,male,100,912
Gianluca,Sweden,Gianluca,male,100,6
Gabriele,Netherlands,Gabriele,male,61,31
Rainer,GERMANY,Rainer,male,99,4309
Daniel,Spain,Daniel,male,99,25559
Luqiong,France,Luqiong,female,75,4
Prasenjit,Ireland,Prasenjit,male,100,920
Yan,GERMANY,Yan,female,100,29
Jian,China,Jian,male,93,610
Jens,DENMARK,Jens,male,99,1188
Jerome,GERMANY,Jerome,male,99,543
Yuchuan,SINGAPORE,Yuchuan,male,75,4
Yin-Shan,China,Shan,female,65,271
Jie,Singapore,Jie,male,57,37
Qingyun,USA,Qingyun,male,67,3
Jeremy,USA,Jeremy,male,100,16054
Yan,Singapore,Yan,male,60,164
Yi-Tao,China,Tao,male,89,751
Sebastian,Germany,Sebastian,male,100,13809
Lilia,Poland,Lilia,female,97,64
Hanna,Germany,Hanna,female,96,974
Yu-Rong,Taiwan,Rong,male,58,31
Kaikai,China,Kaikai,male,90,20
Alessandro,UK,Alessandro,male,99,79631
Neso,LEBANON,Neso,female,100,3
Motohiro,Hungary,Motohiro,male,100,44
Tianyue,Australia,Tianyue,female,63,8
Yanan,China,Yanan,female,78,58
Wan-Shan,Hungary,Shan,male,60,5
Yi,China,Yi,male,73,459
Mathis,Germany,Mathis,male,99,77
Takayoshi,Japan,Takayoshi,male,100,84
Yongzhen,Spain,Yongzhen,male,88,17
Sang,USA,Sang,male,92,174
Dongxu,China,Dongxu,male,100,21
Catherine,USA,Catherine,female,99,6220
Lukas,Germany,Lukas,male,100,3730
Yulin,China,Yulin,male,55,29
Xiaojie,China,Xiaojie,male,51,43
Weili,China,Weili,male,53,17
Erica,ITALY,Erica,female,98,3040
Congjun,China,Congjun,male,75,4
Mohammad,Germany,Mohammad,male,99,452
Torsten,Spain,Torsten,male,100,25
Nikita,France,Nikita,female,83,417
Huang,GERMANY,Huang,male,88,8
Weibing,Singapore,Weibing,male,100,4
Samuel,Switzerland,Samuel,male,99,846
Byeongchan,Korea,Byeongchan,male,100,7
Kohei,Germany,Kohei,male,100,3
Giorgio,Italy,Giorgio,male,99,22104
Hyeohn,Republic of Korea,,,,
Lu,China,Lu,male,56,370
Adam,USA,Adam,male,100,23089
Peigeng,China,Peigeng,male,75,4
Anthony,Australia,Anthony,male,100,1174
Ting,China,Ting,female,81,465
Abhisek,India,Abhisek,male,100,597
Lenne,Netherlands,Lenne,female,100,6
Ignacio,Spain,Ignacio,male,99,4124
Hideyuki,Hungary,Hideyuki,male,100,204
Huapeng,China,Huapeng,male,75,4
Luo-Yan,UNITED,Luo-Yan,male,73,9032
Teng,China,Teng,male,78,95
Kai-Kai,China,Kai,male,95,430
Yan,China,Yan,female,69,1535
Taeyeon,China,Taeyeon,female,68,59
Peter,USA,Peter,male,100,15502
Cheng,USA,Cheng,male,77,149
Samira,USA,Samira,female,99,234
Ryan,Canada,Ryan,male,99,2741
Frank,NETHERLANDS,Frank,male,99,4319
Ying,CHINA,Ying,female,86,923
Junpeng,Germany,Junpeng,male,100,13
Mohammad,SWEDEN,Mohammad,male,98,244
Katja,FINLAND,Katja,female,95,696
Xuelei,Korea,Xuelei,unknown,50,6
Ming,China,Ming,male,83,826
Jana,Germany,Jana,female,98,4230
Lianli,China,Lianli,female,75,4
Subin,Korea,Subin,male,93,879
Enquan,China,,,,
Tatsuyoshi,Japan,Tatsuyoshi,male,100,10
Weijiang,China,Weijiang,male,75,4
Nate,Germany,Nate,male,75,56
Yubo,China,Yubo,male,93,14
Derek,UK,Derek,male,99,15838
Jianhang,CHINA,Jianhang,male,100,4
Carsten,Germany,Carsten,male,100,4032
Yufeng,Japan,Yufeng,male,75,4
Ting,China,Ting,female,81,465
Niankun,China,Niankun,male,75,4
Tianyu,China,Tianyu,male,87,46
Nico,Germany,Nico,male,98,5061
Yiguang,China,Yiguang,male,100,4
Tian,China,Tian,male,62,367
Till,Germany,Till,male,100,100
Rakesh,India,Rakesh,male,100,16478
Ying,China,Ying,female,86,923
Kai,China,Kai,male,95,430
Valerie,Canada,Valerie,female,99,460
Li,China,Li,male,68,1023
Aurélien,Belgium,Aurélien,male,99,154
Dong-Hao,USA,Dong,male,91,136
Ramesh,GERMANY,Ramesh,male,100,32
Sascha,Germany,Sascha,male,99,11090
Amandine,Russia,Amandine,female,100,3
Yu,USA,Yu,male,64,274
Karl,Germany,Karl,male,96,3903
Valeria,Germany,Valeria,female,95,257
Michael,GERMANY,Michael,male,100,30913
Zhenping,Germany,Zhenping,male,86,7
Chang-Xin,CHINA,Chang,male,65,264
Matteo,Spain,Matteo,male,99,199
Simon,UK,Simon,male,98,57458
Felix,Germany,Felix,male,99,4905
Soohyun,Republic of Korea,Soohyun,female,53,98
Xianbao,China,Xianbao,male,75,4
Huaquan,Germany,Huaquan,male,75,4
Artur,Germany,Artur,male,99,1509
Ping,USA,Ping,male,56,90
Peng,USA,Peng,male,91,133
Raffael,USA,Raffael,male,100,16
Renée,Germany,Renée,female,74,27
Thanthapatra,Thailand,,,,
Chen,China,Chen,male,61,2046
Jagadeesh,Republic of Korea,Jagadeesh,male,100,1234
Jacob,USA,Jacob,male,100,13097
Ren-Gen,China,Gen,male,72,25
Sisi,China,Sisi,female,96,130
Chao,China,Chao,male,88,554
Qiao,Hong Kong,Qiao,male,75,4
Shotaro,Japan,Shotaro,male,100,106
Tao,Germany,Tao,male,91,33
Mariano,USA,Mariano,male,100,304
Mimi,China,Mimi,female,85,143
Chenglong,China,Chenglong,male,100,29
Bing,China,Bing,male,71,379
Shantanu,Switzerland,Shantanu,male,100,1727
Thorsten,GERMANY,Thorsten,male,99,4876
Andreas,GERMANY,Andreas,male,99,21215
Christopher,USA,Christopher,male,100,26017
Rui-An,China,An,male,66,109
Huan,China,Huan,male,60,190
Biming,China,,,,
Shuai,China,Shuai,male,92,169
Qingxue,China,Qingxue,male,80,5
Ge,China,Ge,male,83,75
Fen,China,Fen,female,77,62
Yu,China,Yu,male,73,664
Rongrong,China,Rongrong,female,83,35
Lin,Australia,Lin,female,57,35
Daouda,France,Daouda,male,100,284
Ioanna,Japan,Ioanna,female,97,1325
Xiaogang,SINGAPORE,Xiaogang,male,75,4
Luiz,Brazil,Luiz,male,100,8801
Xianjin,Germany,Xianjin,male,67,6
Jian,China,Jian,male,93,610
Ting,China,Ting,female,81,465
Franziska,Germany,Franziska,female,98,2591
Julien,Australia,Julien,male,99,74
Hui,China,Hui,male,54,700
Mari,USA,Mari,female,97,1183
Zhaoming,China,Zhaoming,male,100,4
Yinhua,China,Yinhua,female,93,30
Samir,Germany,Samir,male,95,1204
Ding,China,Ding,male,64,250
Jin-Sen,China,Sen,male,86,105
Hiroki,Japan,Hiroki,male,100,933
Carla,Australia,Carla,female,100,94
Shuanggen,China,,,,
Kun,UK,Kun,male,79,1288
Luis,Spain,Luis,male,99,43667
Yingjie,China,Yingjie,male,81,37
Jin-Xia,China,Xia,female,67,256
Yumeng,USA,Yumeng,female,86,7
Jean-François,France,Jean-François,male,99,3014
Sandrine,Spain,Sandrine,female,100,100
Xiaoqing,USA,Xiaoqing,female,100,8
Olaf,Germany,Olaf,male,99,2670
Jeishla,USA,Jeishla,female,75,4
Jen-Shyang,China,Jen,female,82,57
Lihao,China,Lihao,male,93,14
Caiyan,CHINA,Caiyan,female,100,3
Renzhi,CHINA,Renzhi,male,67,3
Hongtao,USA,Hongtao,male,86,7
Michele,Spain,Michele,male,59,305
Yueqiang,USA,Yueqiang,male,75,4
Weihong,CHINA,Weihong,male,56,16
Kai,China,Kai,male,95,430
Yu-Ting,Taiwan,Yu-Ting,female,78,51
Weiwei,China,Weiwei,female,63,221
Derek,USA,Derek,male,100,8119
Liu,UK,Liu,male,58,3021
Ratnadip,Germany,Ratnadip,male,100,44
Xiangyang,Taiwan,Xiangyang,male,90,29
Alexander,Canada,Alexander,male,100,600
Qihao,France,Qihao,male,100,7
Eder,France,Eder,male,89,28
Evan,USA,Evan,male,98,6584
Ye-Hui,China,Ye,male,68,196
Vesna,USA,Vesna,female,100,48
Huizeng,China,,,,
Sarah,UNITED,Sarah,female,98,127402
Yuma,Japan,Yuma,male,84,140
Kyle,USA,Kyle,male,99,17235
Benny,Singapore,Benny,male,98,114
Uday,USA,Uday,male,100,111
Zhong,UNITED,Zhong,male,73,314
D,Germany,,,,
Chuanli,UK,Chuanli,female,67,3
Jinqiao,China,Jinqiao,male,75,4
Zhuoer,China,Zhuoer,unknown,50,2
Satoru,SWITZERLAND,Satoru,male,99,418
Zhonghao,China,Zhonghao,male,86,7
Eunsoo,USA,Eunsoo,female,100,3
Chengyu,USA,Chengyu,male,75,4
Dongyi,Italy,Dongyi,male,67,15
Andrew,Australia,Andrew,male,100,3172
Torsten,Germany,Torsten,male,99,4534
Yunfei,China,Yunfei,male,91,35
Bowen,CHINA,Bowen,male,92,64
Hiroshi,Japan,Hiroshi,male,99,1448
Yulin,China,Yulin,male,55,29
Tak,USA,Tak,male,97,31
Xiang,China,Xiang,male,76,414
Hao,Germany,Hao,male,91,23
Xiangyuan,China,Xiangyuan,male,100,4
Hiromu,Japan,Hiromu,male,100,45
James,UK,James,male,99,131879
Radosław,Poland,Radosław,male,100,2625
Anne,Germany,Anne,female,98,5064
Yuki,Japan,Yuki,male,61,1797
Long,USA,Long,male,100,89
Chen,China,Chen,male,61,2046
Liyuan,China,Liyuan,female,54,28
Laihao,China,,,,
Christian,USA,Christian,male,100,48214
Minghui,Netherlands,Minghui,male,61,51
Jingjing,China,Jingjing,female,89,198
Qiming,China,Qiming,male,95,19
Suicai,China,,,,
M,Austria,,,,
Martin,Germany,Martin,male,99,14619
Lambert,France,Lambert,male,78,398
Wing-Kei,China,Kei,male,56,27
Liu-Pan,China,Pan,male,64,299
Wen-Chao,USA,Chao,male,91,112
Pratap,Singapore,Pratap,male,100,4
Jiaonan,USA,,,,
Mark,UK,Mark,male,100,48064
Jian-An,Italy,Jian,male,96,26
Wen-Yang,USA,Yang,male,69,340
Gancheng,China,,,,
Fabian,Germany,Fabian,male,99,4595
Kiron,Germany,Kiron,male,100,3
Jan,Switzerland,Jan,male,98,828
Sudip,Germany,Sudip,male,75,4
Leilei,USA,Leilei,female,100,5
Qingwei,China,Qingwei,male,100,14
Fang-Che,Taiwan,Che,male,75,24
Miao,USA,Miao,female,73,30
Mingzhe,Australia,Mingzhe,male,96,51
Hai-Sen,China,Sen,male,86,105
Xiaopeng,Korea,Xiaopeng,male,92,51
Ling-Ling,China,Ling,female,82,646
Da,China,Da,male,91,75
Wei,USA,Wei,male,75,391
Marion,Australia,Marion,female,100,88
Kun-Yu,USA,Kun,male,82,71
Huangtianzhi,China,,,,
Uttam,Germany,Uttam,male,100,5
Linlin,China,Linlin,female,76,112
Henrik,Germany,Henrik,male,93,783
Meiyuan,China,Meiyuan,female,75,4
Tariq,India,Tariq,male,100,502
Aitao,China,,,,
Duy-Khiet,France,Duy,male,96,26
Jian,China,Jian,male,93,610
Zhengong,Canada,,,,
Chuang,China,Chuang,male,89,38
Emily,USA,Emily,female,99,20625
Julien,France,Julien,male,99,61396
Runhai,China,,,,
Ming,China,Ming,male,83,826
Chunjun,China,Chunjun,male,100,4
Marco,Japan,Marco,male,99,187
Johannes,Germany,Johannes,male,99,3611
Dominika,Austria,Dominika,female,100,26
Hyo-Jung,Republic of Korea,Hyo-Jung,female,100,7
Yun,China,Yun,female,53,415
Congcong,Australia,Congcong,female,63,19
Tyler,Australia,Tyler,male,95,129
Maximilian,Germany,Maximilian,male,98,1949
Yifan,Japan,Yifan,female,67,3
Amit,South Korea,Amit,male,100,4
Yangzhouyun,South Korea,,,,
Suzuka,Japan,Suzuka,female,91,11
